date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:21	42256/42256	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2018%20Nov%202025%2019:00:09%20GMT	https://fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWuaabVmUiA8.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWuaabVmUiA8.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:22	42220/42220	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2018%20Nov%202025%2019:00:09%20GMT	https://fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWubEbVmUiA8.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWubEbVmUiA8.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:23	42348/42348	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2018%20Nov%202025%2019:00:09%20GMT	https://fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWuYjalmUiA8.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/roboto/v50/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWuYjalmUiA8.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:24	24748/24748	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:42:47%20GMT	https://fonts.gstatic.com/s/robotomono/v31/L0xoDF4xlVMF-BfR8bXMIjhOsXG-q2oeuFoqFrlnANW6Cpw.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/robotomono/v31/L0xoDF4xlVMF-BfR8bXMIjhOsXG-q2oeuFoqFrlnANW6Cpw.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:25	24836/24836	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:42:47%20GMT	https://fonts.gstatic.com/s/robotomono/v31/L0xoDF4xlVMF-BfR8bXMIjhOsXG-q2oeuFoqFrmAB9W6Cpw.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/robotomono/v31/L0xoDF4xlVMF-BfR8bXMIjhOsXG-q2oeuFoqFrmAB9W6Cpw.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:26	22948/22948	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:42:55%20GMT	https://fonts.gstatic.com/s/robotomono/v31/L0xuDF4xlVMF-BfR8bXMIhJHg45mwgGEFl0_3vq_ROW9.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/robotomono/v31/L0xuDF4xlVMF-BfR8bXMIhJHg45mwgGEFl0_3vq_ROW9.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:27	22952/22952	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2010%20Sep%202025%2016:42:55%20GMT	https://fonts.gstatic.com/s/robotomono/v31/L0xuDF4xlVMF-BfR8bXMIhJHg45mwgGEFl0_Of2_ROW9.ttf	D:/stockvip/vectorbtLearn/docs/fonts.gstatic.com/s/robotomono/v31/L0xuDF4xlVMF-BfR8bXMIhJHg45mwgGEFl0_Of2_ROW9.ttf	(from https://fonts.googleapis.com/css?family=Roboto:300,300i,400,400i,700,700i%7CRoboto+Mono:400,400i,700,700i&display=fallback)
10:46:27	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Nov%202025%2003:46:27%20GMT	https://www.googletagmanager.com/robots.txt		(from https://vectorbt.pro/pvt_41531c19/api/)
10:46:30	46003/46003	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b3b3%22	https://vectorbt.pro/pvt_41531c19/tutorials/more-tutorials/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/more-tutorials/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/to-be-continued/)
10:46:32	187908/187908	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2de04%22	https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/basic-rsi/)
10:46:34	208253/208253	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-32d7d%22	https://vectorbt.pro/pvt_41531c19/documentation/building-blocks/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/building-blocks/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/fundamentals/)
10:46:35	775019/775019	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-bd36b%22	https://vectorbt.pro/pvt_41531c19/documentation/portfolio/from-signals/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/portfolio/from-signals/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/to-be-continued/)
10:46:36	39438/39438	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-9a0e%22	https://vectorbt.pro/pvt_41531c19/cookbook/benchmarking/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/benchmarking/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/arrays/)
10:46:36	79242/79242	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-1358a%22	https://vectorbt.pro/pvt_41531c19/cookbook/plotting/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/plotting/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/portfolio/)
10:46:36	179072/179072	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-2bb80%22	https://vectorbt.pro/pvt_41531c19/features/data/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/data/index.html	(from https://vectorbt.pro/pvt_41531c19/features/analysis/)
10:46:36	221052/221052	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-35f7c%22	https://vectorbt.pro/pvt_41531c19/features/portfolio/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/portfolio/index.html	(from https://vectorbt.pro/pvt_41531c19/features/productivity/)
10:46:37	653447/653447	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-9f887%22	https://vectorbt.pro/pvt_41531c19/api/_settings/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/_settings/index.html	(from https://vectorbt.pro/pvt_41531c19/api/_opt_deps/)
10:46:38	93686/93686	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-16df6%22	https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/streaming/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/streaming/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/)
10:46:39	363809/363809	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-58d21%22	https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/applications/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/cross-validation/applications/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/more-tutorials/)
10:46:39	274754/274754	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-43142%22	https://vectorbt.pro/pvt_41531c19/documentation/data/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/data/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/building-blocks/)
10:46:40	43089/43089	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-a851%22	https://vectorbt.pro/pvt_41531c19/cookbook/caching/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/caching/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/benchmarking/)
10:46:40	355676/355676	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-56d5c%22	https://vectorbt.pro/pvt_41531c19/documentation/portfolio/from-orders/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/portfolio/from-orders/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/portfolio/from-signals/)
10:46:41	49302/49302	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-c096%22	https://vectorbt.pro/pvt_41531c19/cookbook/persistence/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/persistence/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/plotting/)
10:46:41	316828/316828	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-4d59c%22	https://vectorbt.pro/pvt_41531c19/api/accessors/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/accessors/index.html	(from https://vectorbt.pro/pvt_41531c19/api/_settings/)
10:46:41	106417/106417	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-19fb1%22	https://vectorbt.pro/pvt_41531c19/features/performance/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/performance/index.html	(from https://vectorbt.pro/pvt_41531c19/features/portfolio/)
10:46:41	132346/132346	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-204fa%22	https://vectorbt.pro/pvt_41531c19/features/indicators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/indicators/index.html	(from https://vectorbt.pro/pvt_41531c19/features/data/)
10:46:43	46108/46108	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b41c%22	https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/multithreading/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/multithreading/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/streaming/)
10:46:43	263892/263892	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-406d4%22	https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/splitter/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/cross-validation/splitter/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/applications/)
10:46:44	299691/299691	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-492ab%22	https://vectorbt.pro/pvt_41531c19/documentation/data/local/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/data/local/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/data/)
10:46:45	620826/620826	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-9791a%22	https://vectorbt.pro/pvt_41531c19/documentation/portfolio/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/portfolio/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/portfolio/from-orders/)
10:46:45	40717/40717	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-9f0d%22	https://vectorbt.pro/pvt_41531c19/cookbook/compilation/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/compilation/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/caching/)
10:46:46	195307/195307	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-2faeb%22	https://vectorbt.pro/pvt_41531c19/cookbook/optimization/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/optimization/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/persistence/)
10:46:46	74474/74474	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-122ea%22	https://vectorbt.pro/pvt_41531c19/api/mcp_server/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/mcp_server/index.html	(from https://vectorbt.pro/pvt_41531c19/api/accessors/)
10:46:46	80034/80034	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-138a2%22	https://vectorbt.pro/pvt_41531c19/features/intelligence/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/intelligence/index.html	(from https://vectorbt.pro/pvt_41531c19/features/indicators/)
10:46:46	172930/172930	U-----	200	untouched ('OK')	text/html	etag:W/%2268f24fb6-2a382%22	https://vectorbt.pro/pvt_41531c19/features/optimization/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/features/optimization/index.html	(from https://vectorbt.pro/pvt_41531c19/features/performance/)
10:46:48	119514/119514	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-1d2da%22	https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/cross-validation/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/splitter/)
10:46:48	125160/125160	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-1e8e8%22	https://vectorbt.pro/pvt_41531c19/documentation/data/remote/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/data/remote/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/data/local/)
10:46:49	64930/64930	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-fda2%22	https://vectorbt.pro/pvt_41531c19/cookbook/configuration/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/configuration/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/compilation/)
10:46:49	429004/429004	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-68bcc%22	https://vectorbt.pro/pvt_41531c19/cookbook/knowledge/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/knowledge/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/optimization/)
10:46:49	163274/163274	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-27dca%22	https://vectorbt.pro/pvt_41531c19/documentation/indicators/parsers/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/indicators/parsers/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/portfolio/)
10:46:49	284930/284930	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-45902%22	https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/pipelines/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/pipelines/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/multithreading/)
10:46:50	44240/44240	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-acd0%22	https://vectorbt.pro/pvt_41531c19/api/base/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/index.html	(from https://vectorbt.pro/pvt_41531c19/api/mcp_server/)
10:46:51	182154/182154	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2c78a%22	https://vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/projections/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/projections/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/cross-validation/)
10:46:51	124547/124547	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-1e683%22	https://vectorbt.pro/pvt_41531c19/documentation/indicators/analysis/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/indicators/analysis/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/indicators/parsers/)
10:46:51	57819/57819	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-e1db%22	https://vectorbt.pro/pvt_41531c19/documentation/data/synthetic/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/data/synthetic/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/data/remote/)
10:46:52	82166/82166	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-140f6%22	https://vectorbt.pro/pvt_41531c19/cookbook/cross-validation/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/cross-validation/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/configuration/)
10:46:52	85974/85974	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-14fd6%22	https://vectorbt.pro/pvt_41531c19/cookbook/indicators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/indicators/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/knowledge/)
10:46:52	492145/492145	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-78271%22	https://vectorbt.pro/pvt_41531c19/tutorials/signal-development/generation/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/signal-development/generation/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/superfast-supertrend/pipelines/)
10:46:53	442420/442420	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-6c034%22	https://vectorbt.pro/pvt_41531c19/api/base/accessors/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/accessors/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/)
10:46:53	132074/132074	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-203ea%22	https://vectorbt.pro/pvt_41531c19/tutorials/signal-development/pre-analysis/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/signal-development/pre-analysis/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/signal-development/generation/)
10:46:53	104337/104337	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-19791%22	https://vectorbt.pro/pvt_41531c19/documentation/data/scheduling/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/data/scheduling/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/data/synthetic/)
10:46:53	338249/338249	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-52949%22	https://vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/patterns/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/patterns/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/projections/)
10:46:54	309726/309726	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-4b9de%22	https://vectorbt.pro/pvt_41531c19/documentation/indicators/development/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/indicators/development/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/indicators/analysis/)
10:46:54	53890/53890	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-d282%22	https://vectorbt.pro/pvt_41531c19/cookbook/indexing/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/indexing/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/indicators/)
10:46:54	151199/151199	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-24e9f%22	https://vectorbt.pro/pvt_41531c19/cookbook/data/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/data/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/cross-validation/)
10:46:55	163621/163621	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-27f25%22	https://vectorbt.pro/pvt_41531c19/api/base/chunking/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/chunking/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/accessors/)
10:46:56	199668/199668	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-30bf4%22	https://vectorbt.pro/pvt_41531c19/tutorials/stop-signals/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/stop-signals/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/signal-development/pre-analysis/)
10:46:56	404216/404216	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-62af8%22	https://vectorbt.pro/pvt_41531c19/tutorials/pairs-trading/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/pairs-trading/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/patterns-and-projections/patterns/)
10:46:56	44615/44615	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-ae47%22	https://vectorbt.pro/pvt_41531c19/cookbook/datetime/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/datetime/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/data/)
10:46:56	133078/133078	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-207d6%22	https://vectorbt.pro/pvt_41531c19/documentation/indicators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/documentation/indicators/index.html	(from https://vectorbt.pro/pvt_41531c19/documentation/data/scheduling/)
10:46:56	48237/48237	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb6-bc6d%22	https://vectorbt.pro/pvt_41531c19/cookbook/discovery/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/cookbook/discovery/index.html	(from https://vectorbt.pro/pvt_41531c19/cookbook/indexing/)
10:46:57	75491/75491	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-126e3%22	https://vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/stop-signals/)
10:46:57	95218/95218	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-173f2%22	https://vectorbt.pro/pvt_41531c19/api/base/combining/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/combining/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/chunking/)
10:46:58	244706/244706	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-3bbe2%22	https://vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/dynamic/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/dynamic/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/pairs-trading/)
10:46:58	47473/47473	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-b971%22	https://vectorbt.pro/pvt_41531c19/api/base/decorators/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/decorators/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/combining/)
10:46:58	192278/192278	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-2ef16%22	https://vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/alignment/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/alignment/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/)
10:46:59	83207/83207	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-14507%22	https://vectorbt.pro/pvt_41531c19/api/base/flex_indexing/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/flex_indexing/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/decorators/)
10:46:59	305388/305388	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-4a8ec%22	https://vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/integrations/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/integrations/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/dynamic/)
10:46:59	153582/153582	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-257ee%22	https://vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/aggregation/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/aggregation/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/mtf-analysis/alignment/)
10:47:00	272135/272135	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-42707%22	https://vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/index.html	(from https://vectorbt.pro/pvt_41531c19/tutorials/portfolio-optimization/integrations/)
10:47:00	144502/144502	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-23476%22	https://vectorbt.pro/pvt_41531c19/api/base/indexes/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/indexes/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/flex_indexing/)
10:47:01	551752/551752	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-86b48%22	https://vectorbt.pro/pvt_41531c19/api/base/indexing/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/indexing/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/indexes/)
10:47:01	88493/88493	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-159ad%22	https://vectorbt.pro/pvt_41531c19/api/base/merging/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/merging/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/indexing/)
10:47:02	148806/148806	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-24546%22	https://vectorbt.pro/pvt_41531c19/api/base/preparing/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/preparing/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/merging/)
10:47:02	283231/283231	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-4525f%22	https://vectorbt.pro/pvt_41531c19/api/base/reshaping/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/reshaping/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/preparing/)
10:47:03	388450/388450	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-5ed62%22	https://vectorbt.pro/pvt_41531c19/api/base/wrapping/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/wrapping/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/reshaping/)
10:47:04	44291/44291	---M-Z	200	added ('OK')	text/html	etag:W/%2268f24fb5-ad03%22	https://vectorbt.pro/pvt_41531c19/api/base/grouping/	D:/stockvip/vectorbtLearn/docs/vectorbt.pro/pvt_41531c19/api/base/grouping/index.html	(from https://vectorbt.pro/pvt_41531c19/api/base/wrapping/)
